machine_id,timestamp,temperature,vibration,pressure,current,voltage,energy_kwh,production_count,quality_score,operating_status,failure_risk,is_weekend,hour,temp_rolling_mean,vib_rolling_mean,temp_rate,vib_rate,energy_efficiency
M-029,2026-06-17 18:00:00,78.51,28.7,41.57,16.32,217.31,58.84,98,0.964,RUNNING,0,0,18,74.2733,27.1633,8.58,3.11,1.6655
M-029,2026-06-18 08:00:00,70.61,25.85,37.32,14.68,219.75,58.86,98,0.9771,RUNNING,0,0,8,72.585,26.555,-7.9,-2.85,1.665
M-029,2026-06-18 10:00:00,72.18,26.42,38.16,15.01,219.31,58.86,98,1.0025,RUNNING,0,0,10,72.7017,26.6,1.57,0.57,1.665
M-029,2026-06-18 12:00:00,73.92,27.05,39.09,15.37,217.07,58.86,98,0.9813,RUNNING,0,0,12,72.8883,26.67,1.74,0.63,1.665
M-029,2026-06-18 14:00:00,81.92,29.94,43.37,17.03,223.16,58.86,98,0.9637,RUNNING,0,0,14,74.5117,27.2583,8.0,2.89,1.665
M-029,2026-06-18 16:00:00,71.61,26.22,37.85,14.89,223.34,58.86,98,0.9646,RUNNING,0,0,16,74.7917,27.3633,-10.31,-3.72,1.665
M-029,2026-06-18 18:00:00,72.67,26.6,38.42,15.11,219.54,58.86,98,0.9799,RUNNING,0,0,18,73.8183,27.0133,1.06,0.38,1.665
M-029,2026-06-19 08:00:00,76.2,27.89,40.28,15.84,224.48,58.88,98,0.9838,RUNNING,0,0,8,74.75,27.3533,3.53,1.29,1.6644
M-029,2026-06-19 10:00:00,78.41,28.69,41.46,16.3,225.15,58.88,98,0.9597,RUNNING,0,0,10,75.7883,27.7317,2.21,0.8,1.6644
M-029,2026-06-19 12:00:00,70.45,25.81,37.21,14.65,219.52,58.88,98,0.9753,RUNNING,0,0,12,75.21,27.525,-7.96,-2.88,1.6644
M-029,2026-06-19 14:00:00,70.98,26.0,37.49,14.76,220.7,58.88,98,0.9844,RUNNING,0,0,14,73.3867,26.8683,0.53,0.19,1.6644
M-029,2026-06-19 16:00:00,75.27,27.56,39.78,15.65,220.44,58.88,98,0.9816,RUNNING,0,0,16,73.9967,27.0917,4.29,1.56,1.6644
M-029,2026-06-19 18:00:00,74.32,27.21,39.27,15.45,222.19,58.88,98,0.9804,RUNNING,0,0,18,74.2717,27.1933,-0.95,-0.35,1.6644
M-029,2026-06-20 08:00:00,32.22,11.83,16.98,6.7,219.56,29.45,49,0.9632,IDLE,0,1,8,66.9417,24.5167,-42.1,-15.38,1.6638
M-029,2026-06-20 10:00:00,36.72,13.45,19.39,7.63,223.25,29.45,49,0.9682,IDLE,0,1,10,59.9933,21.9767,4.5,1.62,1.6638
M-029,2026-06-20 12:00:00,34.97,12.82,18.45,7.27,216.74,29.45,49,0.9771,IDLE,0,1,12,54.08,19.8117,-1.75,-0.63,1.6638
M-029,2026-06-20 14:00:00,34.53,12.66,18.22,7.18,222.22,29.45,49,0.9645,IDLE,0,1,14,48.005,17.5883,-0.44,-0.16,1.6638
M-029,2026-06-20 16:00:00,37.66,13.8,19.89,7.83,222.36,29.45,49,0.9556,IDLE,0,1,16,41.7367,15.295,3.13,1.14,1.6638
M-029,2026-06-20 18:00:00,38.24,14.0,20.2,7.95,222.2,29.45,49,0.9842,IDLE,0,1,18,35.7233,13.0933,0.58,0.2,1.6638
M-029,2026-06-21 08:00:00,34.17,12.54,18.01,7.1,219.09,29.46,49,0.9692,IDLE,0,1,8,36.0483,13.2117,-4.07,-1.46,1.6633
M-029,2026-06-21 10:00:00,36.4,13.35,19.21,7.57,220.95,29.46,49,0.9535,IDLE,0,1,10,35.995,13.195,2.23,0.81,1.6633
M-029,2026-06-21 12:00:00,37.16,13.62,19.61,7.73,220.91,29.46,49,0.9692,IDLE,0,1,12,36.36,13.3283,0.76,0.27,1.6633
M-029,2026-06-21 14:00:00,36.71,13.46,19.37,7.63,222.08,29.46,49,0.9719,IDLE,0,1,14,36.7233,13.4617,-0.45,-0.16,1.6633
M-029,2026-06-21 16:00:00,34.93,12.81,18.42,7.26,218.48,29.46,49,0.9819,IDLE,0,1,16,36.2683,13.2967,-1.78,-0.65,1.6633
M-029,2026-06-21 18:00:00,34.9,12.81,18.41,7.26,218.78,29.46,49,0.9733,IDLE,0,1,18,35.7117,13.0983,-0.03,0.0,1.6633
M-029,2026-06-22 08:00:00,75.14,27.56,39.64,15.62,224.35,58.94,98,0.964,RUNNING,0,0,8,42.54,15.6017,40.24,14.75,1.6627
M-029,2026-06-22 10:00:00,70.75,25.97,37.29,14.71,222.0,58.94,98,0.9791,RUNNING,0,0,10,48.265,17.705,-4.39,-1.59,1.6627
M-029,2026-06-22 12:00:00,71.29,26.17,37.58,14.82,223.0,58.94,98,0.9667,RUNNING,0,0,12,53.9533,19.7967,0.54,0.2,1.6627
M-029,2026-06-22 14:00:00,73.84,27.09,38.95,15.35,218.64,58.94,98,0.9769,RUNNING,0,0,14,60.1417,22.0683,2.55,0.92,1.6627
M-029,2026-06-22 16:00:00,75.25,27.6,39.7,15.64,221.99,58.94,98,0.954,RUNNING,0,0,16,66.8617,24.5333,1.41,0.51,1.6627
M-029,2026-06-22 18:00:00,71.97,26.41,37.94,14.96,222.34,58.94,98,0.9648,RUNNING,0,0,18,73.04,26.8,-3.28,-1.19,1.6627
M-029,2026-06-23 08:00:00,77.81,28.54,41.05,16.18,226.59,58.95,98,0.9636,RUNNING,0,0,8,73.485,26.9633,5.84,2.13,1.6624
M-029,2026-06-23 10:00:00,75.72,27.79,39.93,15.74,221.2,58.95,98,0.9769,RUNNING,0,0,10,74.3133,27.2667,-2.09,-0.75,1.6624
M-029,2026-06-23 12:00:00,73.04,26.82,38.49,15.18,221.13,58.95,98,0.9678,RUNNING,0,0,12,74.605,27.375,-2.68,-0.97,1.6624
M-029,2026-06-23 14:00:00,75.31,27.64,39.71,15.66,218.19,58.95,98,0.9654,RUNNING,0,0,14,74.85,27.4667,2.27,0.82,1.6624
M-029,2026-06-23 16:00:00,73.75,27.07,38.87,15.33,220.22,58.95,98,0.9847,RUNNING,0,0,16,74.6,27.3783,-1.56,-0.57,1.6624
M-029,2026-06-23 18:00:00,75.42,27.68,39.77,15.68,219.16,58.95,98,0.9699,RUNNING,0,0,18,75.175,27.59,1.67,0.61,1.6624
M-029,2026-06-24 08:00:00,76.34,28.03,40.23,15.87,222.22,58.97,98,0.9709,RUNNING,0,0,8,74.93,27.505,0.92,0.35,1.6619
M-029,2026-06-24 10:00:00,72.96,26.8,38.42,15.17,224.14,58.97,98,0.9588,RUNNING,0,0,10,74.47,27.34,-3.38,-1.23,1.6619
M-029,2026-06-24 12:00:00,80.13,29.4,42.26,16.66,222.0,58.97,98,0.9892,RUNNING,0,0,12,75.6517,27.77,7.17,2.6,1.6619
M-029,2026-06-24 14:00:00,73.38,26.96,38.65,15.26,227.06,58.97,98,0.9658,RUNNING,0,0,14,75.33,27.6567,-6.75,-2.44,1.6619
M-029,2026-06-24 16:00:00,73.78,27.1,38.86,15.34,223.35,58.97,98,0.98,RUNNING,0,0,16,75.335,27.6617,0.4,0.14,1.6619
M-029,2026-06-24 18:00:00,70.37,25.87,37.04,14.63,218.34,58.97,98,0.9637,RUNNING,0,0,18,74.4933,27.36,-3.41,-1.23,1.6619
M-029,2026-06-25 08:00:00,72.67,26.71,38.25,15.11,221.22,58.99,98,0.9729,RUNNING,0,0,8,73.8817,27.14,2.3,0.84,1.6613
M-029,2026-06-25 10:00:00,76.16,27.98,40.11,15.83,221.3,58.99,98,0.9519,RUNNING,0,0,10,74.415,27.3367,3.49,1.27,1.6613
M-029,2026-06-25 12:00:00,77.06,28.3,40.6,16.02,224.12,58.99,98,0.975,RUNNING,0,0,12,73.9033,27.1533,0.9,0.32,1.6613
M-029,2026-06-25 14:00:00,72.52,26.66,38.17,15.08,222.11,58.99,98,0.9834,RUNNING,0,0,14,73.76,27.1033,-4.54,-1.64,1.6613
M-029,2026-06-25 16:00:00,69.52,25.58,36.56,14.45,220.17,58.99,98,0.9655,RUNNING,0,0,16,73.05,26.85,-3.0,-1.08,1.6613
M-029,2026-06-25 18:00:00,69.48,25.56,36.54,14.45,227.46,58.99,98,0.973,RUNNING,0,0,18,72.9017,26.7983,-0.04,-0.02,1.6613
M-029,2026-06-26 08:00:00,69.51,25.59,36.53,14.45,218.49,59.01,98,0.9799,RUNNING,0,0,8,72.375,26.6117,0.03,0.03,1.6607
M-029,2026-06-26 10:00:00,77.73,28.56,40.93,16.16,223.66,59.01,98,0.9902,RUNNING,0,0,10,72.6367,26.7083,8.22,2.97,1.6607
M-029,2026-06-26 12:00:00,72.0,26.49,37.86,14.97,218.7,59.01,98,0.9972,RUNNING,0,0,12,71.7933,26.4067,-5.73,-2.07,1.6607
M-029,2026-06-26 14:00:00,71.12,26.17,37.39,14.79,222.96,59.01,98,0.9631,RUNNING,0,0,14,71.56,26.325,-0.88,-0.32,1.6607
M-029,2026-06-26 16:00:00,77.47,28.47,40.79,16.11,218.71,59.01,98,0.9971,RUNNING,0,0,16,72.885,26.8067,6.35,2.3,1.6607
M-029,2026-06-26 18:00:00,75.0,27.57,39.47,15.59,218.57,59.01,98,0.9502,RUNNING,0,0,18,73.805,27.1417,-2.47,-0.9,1.6607
M-029,2026-06-27 08:00:00,36.69,13.5,19.29,7.63,223.98,29.51,49,0.9665,IDLE,0,1,8,68.335,25.1267,-38.31,-14.07,1.6605
M-029,2026-06-27 10:00:00,39.16,14.4,20.61,8.14,219.29,29.51,49,0.9788,IDLE,0,1,10,61.9067,22.7667,2.47,0.9,1.6605
M-029,2026-06-27 12:00:00,36.31,13.37,19.09,7.55,223.15,29.51,49,0.9629,IDLE,0,1,12,55.9583,20.58,-2.85,-1.03,1.6605
M-029,2026-06-27 14:00:00,35.77,13.17,18.8,7.44,218.48,29.51,49,0.9828,IDLE,0,1,14,50.0667,18.4133,-0.54,-0.2,1.6605
M-029,2026-06-27 16:00:00,35.93,13.23,18.88,7.47,220.47,29.51,49,0.9661,IDLE,0,1,16,43.1433,15.8733,0.16,0.06,1.6605
M-029,2026-06-27 18:00:00,37.8,13.91,19.88,7.86,216.57,29.51,49,0.9584,IDLE,0,1,18,36.9433,13.5967,1.87,0.68,1.6605
M-029,2026-06-28 08:00:00,39.29,14.45,20.67,8.17,222.06,29.52,49,0.9648,IDLE,0,1,8,37.3767,13.755,1.49,0.54,1.6599
M-029,2026-06-28 10:00:00,38.44,14.14,20.21,7.99,222.0,29.52,49,0.9844,IDLE,0,1,10,37.2567,13.7117,-0.85,-0.31,1.6599
M-029,2026-06-28 12:00:00,35.74,13.17,18.77,7.43,219.77,29.52,49,0.957,IDLE,0,1,12,37.1617,13.6783,-2.7,-0.97,1.6599
M-029,2026-06-28 14:00:00,38.8,14.28,20.41,8.07,223.91,29.52,49,0.9778,IDLE,0,1,14,37.6667,13.8633,3.06,1.11,1.6599
M-029,2026-06-28 16:00:00,35.05,12.92,18.4,7.29,218.38,29.52,49,0.9798,IDLE,0,1,16,37.52,13.8117,-3.75,-1.36,1.6599
M-029,2026-06-28 18:00:00,37.28,13.73,19.6,7.75,219.51,29.52,49,0.9771,IDLE,0,1,18,37.4333,13.7817,2.23,0.81,1.6599
M-029,2026-06-29 08:00:00,80.49,29.61,42.33,16.73,220.77,59.07,98,0.9697,RUNNING,0,0,8,44.3,16.3083,43.21,15.88,1.659
M-029,2026-06-29 10:00:00,77.14,28.4,40.54,16.04,224.29,59.07,98,0.9711,RUNNING,0,0,10,50.75,18.685,-3.35,-1.21,1.659
M-029,2026-06-29 12:00:00,67.35,24.86,35.3,14.0,223.9,59.07,98,0.964,RUNNING,0,0,12,56.0183,20.6333,-9.79,-3.54,1.659
M-029,2026-06-29 14:00:00,75.25,27.71,39.53,15.64,224.07,59.07,98,0.9774,RUNNING,0,0,14,62.0933,22.8717,7.9,2.85,1.659
M-029,2026-06-29 16:00:00,74.11,27.3,38.92,15.41,221.46,59.07,98,0.9631,RUNNING,0,0,16,68.6033,25.2683,-1.14,-0.41,1.659
M-029,2026-06-29 18:00:00,74.66,27.5,39.22,15.52,219.18,59.07,98,0.979,RUNNING,0,0,18,74.8333,27.5633,0.55,0.2,1.659
M-029,2026-06-30 08:00:00,77.15,28.42,40.52,16.04,221.41,59.08,98,0.9632,RUNNING,0,0,8,74.2767,27.365,2.49,0.92,1.6588
M-029,2026-06-30 10:00:00,67.46,24.91,35.34,14.02,219.73,59.08,98,0.9632,RUNNING,0,0,10,72.6633,26.7833,-9.69,-3.51,1.6588
M-029,2026-06-30 12:00:00,74.02,27.29,38.85,15.39,219.58,59.08,98,0.9791,RUNNING,0,0,12,73.775,27.1883,6.56,2.38,1.6588
M-029,2026-06-30 14:00:00,78.94,29.06,41.48,16.41,221.81,59.08,98,0.9567,RUNNING,0,0,14,74.39,27.4133,4.92,1.77,1.6588
M-029,2026-06-30 16:00:00,65.64,24.26,34.37,13.65,221.67,59.08,98,0.9662,RUNNING,0,0,16,72.9783,26.9067,-13.3,-4.8,1.6588
M-029,2026-06-30 18:00:00,70.05,25.85,36.72,14.56,220.92,59.08,98,0.9947,RUNNING,0,0,18,72.21,26.6317,4.41,1.59,1.6588
M-029,2026-07-01 08:00:00,80.39,29.61,42.23,16.71,225.46,59.1,97,0.9654,RUNNING,0,0,8,72.75,26.83,10.34,3.76,1.6413
M-029,2026-07-01 10:00:00,72.75,26.85,38.15,15.13,223.72,59.1,97,0.9704,RUNNING,0,0,10,73.6317,27.1533,-7.64,-2.76,1.6413
M-029,2026-07-01 12:00:00,75.95,28.0,39.86,15.79,218.75,59.1,97,0.9743,RUNNING,0,0,12,73.9533,27.2717,3.2,1.15,1.6413
M-029,2026-07-01 14:00:00,68.4,25.27,35.82,14.22,216.32,59.1,97,0.9661,RUNNING,0,0,14,72.1967,26.64,-7.55,-2.73,1.6413
M-029,2026-07-01 16:00:00,77.26,28.48,40.56,16.06,222.38,59.1,97,0.9681,RUNNING,0,0,16,74.1333,27.3433,8.86,3.21,1.6413
M-029,2026-07-01 18:00:00,66.19,24.47,34.63,13.76,217.96,59.1,97,0.967,RUNNING,0,0,18,73.49,27.1133,-11.07,-4.01,1.6413
M-029,2026-07-02 08:00:00,72.61,26.81,38.05,15.1,221.42,59.12,97,0.9876,RUNNING,0,0,8,72.1933,26.6467,6.42,2.34,1.6407
M-029,2026-07-02 10:00:00,74.38,27.45,38.99,15.46,224.52,59.12,97,0.9624,RUNNING,0,0,10,72.465,26.7467,1.77,0.64,1.6407
M-029,2026-07-02 12:00:00,65.75,24.33,34.37,13.67,223.93,59.12,97,0.9829,RUNNING,0,0,12,70.765,26.135,-8.63,-3.12,1.6407
M-029,2026-07-02 14:00:00,79.16,29.18,41.55,16.46,219.45,59.12,97,0.9637,RUNNING,0,0,14,72.5583,26.7867,13.41,4.85,1.6407
M-029,2026-07-02 16:00:00,71.85,26.54,37.64,14.94,222.67,59.12,97,0.9601,RUNNING,0,0,16,71.6567,26.4633,-7.31,-2.64,1.6407
M-029,2026-07-02 18:00:00,75.05,27.69,39.35,15.6,223.57,59.12,97,0.9767,RUNNING,0,0,18,73.1333,27.0,3.2,1.15,1.6407
M-029,2026-07-03 08:00:00,70.29,25.99,36.78,14.61,223.68,59.14,97,0.97,RUNNING,0,0,8,72.7467,26.8633,-4.76,-1.7,1.6402
M-029,2026-07-03 10:00:00,71.83,26.54,37.6,14.93,223.82,59.14,97,0.9699,RUNNING,0,0,10,72.3217,26.7117,1.54,0.55,1.6402
M-029,2026-07-03 12:00:00,79.03,29.15,41.45,16.43,223.88,59.14,97,0.9762,RUNNING,0,0,12,74.535,27.515,7.2,2.61,1.6402
M-029,2026-07-03 14:00:00,73.77,27.24,38.64,15.34,218.39,59.14,97,0.9545,RUNNING,0,0,14,73.6367,27.1917,-5.26,-1.91,1.6402
M-029,2026-07-03 16:00:00,83.26,30.68,43.72,17.31,222.73,59.14,97,0.9825,RUNNING,0,0,16,75.5383,27.8817,9.49,3.44,1.6402
M-029,2026-07-03 18:00:00,74.47,27.5,39.02,15.48,221.31,59.14,97,0.9702,RUNNING,0,0,18,75.4417,27.85,-8.79,-3.18,1.6402
M-029,2026-07-04 08:00:00,37.39,13.81,19.58,7.77,221.64,29.58,48,0.9853,IDLE,0,1,8,69.9583,25.82,-37.08,-13.69,1.6227
M-029,2026-07-04 10:00:00,38.54,14.23,20.19,8.01,222.42,29.58,48,0.9776,IDLE,0,1,10,64.41,23.7683,1.15,0.42,1.6227
M-029,2026-07-04 12:00:00,38.73,14.3,20.29,8.05,222.33,29.58,48,0.9751,IDLE,0,1,12,57.6933,21.2933,0.19,0.07,1.6227
M-029,2026-07-04 14:00:00,38.33,14.15,20.08,7.97,223.09,29.58,48,0.9688,IDLE,0,1,14,51.7867,19.1117,-0.4,-0.15,1.6227
M-029,2026-07-04 16:00:00,38.45,14.2,20.15,7.99,219.2,29.58,48,0.9705,IDLE,0,1,16,44.3183,16.365,0.12,0.05,1.6227
M-029,2026-07-04 18:00:00,36.99,13.67,19.36,7.69,223.21,29.58,48,0.9621,IDLE,0,1,18,38.0717,14.06,-1.46,-0.53,1.6227
M-029,2026-07-05 08:00:00,36.03,13.33,18.84,7.49,219.71,29.59,48,0.9751,IDLE,0,1,8,37.845,13.98,-0.96,-0.34,1.6222
M-029,2026-07-05 10:00:00,33.93,12.57,17.71,7.05,219.52,29.59,48,0.9486,IDLE,0,1,10,37.0767,13.7033,-2.1,-0.76,1.6222
M-029,2026-07-05 12:00:00,35.76,13.23,18.69,7.43,221.62,29.59,48,0.9807,IDLE,0,1,12,36.5817,13.525,1.83,0.66,1.6222
M-029,2026-07-05 14:00:00,39.42,14.55,20.65,8.19,218.45,29.59,48,0.9649,IDLE,0,1,14,36.7633,13.5917,3.66,1.32,1.6222
M-029,2026-07-05 16:00:00,37.76,13.96,19.77,7.85,220.83,29.59,48,0.9603,IDLE,0,1,16,36.6483,13.5517,-1.66,-0.59,1.6222
M-029,2026-07-05 18:00:00,33.82,12.53,17.66,7.03,219.08,29.59,48,0.9814,IDLE,0,1,18,36.12,13.3617,-3.94,-1.43,1.6222
M-029,2026-07-06 08:00:00,78.15,28.88,40.91,16.25,227.51,59.19,97,0.9772,RUNNING,0,0,8,43.14,15.9533,44.33,16.35,1.6388
M-029,2026-07-06 10:00:00,70.5,26.11,36.82,14.66,222.59,59.19,97,0.9739,RUNNING,0,0,10,49.235,18.21,-7.65,-2.77,1.6388
M-029,2026-07-06 12:00:00,76.44,28.26,39.99,15.89,221.19,59.19,97,0.9655,RUNNING,0,0,12,56.015,20.715,5.94,2.15,1.6388
M-029,2026-07-06 14:00:00,75.8,28.03,39.65,15.76,219.67,59.19,97,0.9793,RUNNING,0,0,14,62.0783,22.9617,-0.64,-0.23,1.6388
M-029,2026-07-06 16:00:00,70.15,25.99,36.63,14.58,218.93,59.19,97,0.9643,RUNNING,0,0,16,67.4767,24.9667,-5.65,-2.04,1.6388
M-029,2026-07-06 18:00:00,76.05,28.12,39.79,15.81,223.79,59.19,97,0.9729,RUNNING,0,0,18,74.515,27.565,5.9,2.13,1.6388
M-029,2026-07-07 08:00:00,71.88,26.63,37.53,14.94,221.2,59.21,97,0.9635,RUNNING,0,0,8,73.47,27.19,-4.17,-1.49,1.6382
M-029,2026-07-07 10:00:00,77.93,28.82,40.77,16.2,222.01,59.21,97,0.9819,RUNNING,0,0,10,74.7083,27.6417,6.05,2.19,1.6382
M-029,2026-07-07 12:00:00,76.88,28.43,40.2,15.98,220.94,59.21,97,0.9667,RUNNING,0,0,12,74.7817,27.67,-1.05,-0.39,1.6382
M-029,2026-07-07 14:00:00,74.39,27.54,38.87,15.46,221.41,59.21,97,0.9756,RUNNING,0,0,14,74.5467,27.5883,-2.49,-0.89,1.6382
M-029,2026-07-07 16:00:00,75.62,27.98,39.53,15.72,220.33,59.21,97,0.9885,RUNNING,0,0,16,75.4583,27.92,1.23,0.44,1.6382
M-029,2026-07-07 18:00:00,74.85,27.7,39.12,15.56,219.4,59.21,97,0.9742,RUNNING,0,0,18,75.2583,27.85,-0.77,-0.28,1.6382
M-029,2026-07-08 08:00:00,70.32,26.08,36.67,14.62,222.24,59.23,97,0.9671,RUNNING,0,0,8,74.9983,27.7583,-4.53,-1.62,1.6377
M-029,2026-07-08 10:00:00,74.37,27.54,38.84,15.46,219.68,59.23,97,0.9665,RUNNING,0,0,10,74.405,27.545,4.05,1.46,1.6377
M-029,2026-07-08 12:00:00,73.76,27.33,38.51,15.34,221.52,59.23,97,0.9862,RUNNING,0,0,12,73.885,27.3617,-0.61,-0.21,1.6377
M-029,2026-07-08 14:00:00,72.12,26.73,37.64,14.99,222.03,59.23,97,0.9546,RUNNING,0,0,14,73.5067,27.2267,-1.64,-0.6,1.6377
M-029,2026-07-08 16:00:00,66.65,24.75,34.71,13.86,220.83,59.23,97,0.9819,RUNNING,0,0,16,72.0117,26.6883,-5.47,-1.98,1.6377
M-029,2026-07-08 18:00:00,69.58,25.81,36.28,14.47,223.14,59.23,97,0.9795,RUNNING,0,0,18,71.1333,26.3733,2.93,1.06,1.6377
M-029,2026-07-09 08:00:00,79.36,29.37,41.48,16.5,223.02,59.25,97,0.9594,RUNNING,0,0,8,72.64,26.9217,9.78,3.56,1.6371
M-029,2026-07-09 10:00:00,69.78,25.9,36.36,14.51,217.37,59.25,97,0.9861,RUNNING,0,0,10,71.875,26.6483,-9.58,-3.47,1.6371
M-029,2026-07-09 12:00:00,77.32,28.63,40.4,16.08,222.96,59.25,97,0.9436,RUNNING,0,0,12,72.4683,26.865,7.54,2.73,1.6371
M-029,2026-07-09 14:00:00,76.46,28.32,39.93,15.9,221.99,59.25,97,0.9707,RUNNING,0,0,14,73.1917,27.13,-0.86,-0.31,1.6371
M-029,2026-07-09 16:00:00,72.67,26.95,37.9,15.11,221.91,59.25,97,0.9569,RUNNING,0,0,16,74.195,27.4967,-3.79,-1.37,1.6371
M-029,2026-07-09 18:00:00,74.46,27.6,38.86,15.48,218.72,59.25,97,0.9776,RUNNING,0,0,18,75.0083,27.795,1.79,0.65,1.6371
M-029,2026-07-10 08:00:00,77.29,28.64,40.35,16.07,223.15,59.27,97,0.952,RUNNING,0,0,8,74.6633,27.6733,2.83,1.04,1.6366
M-029,2026-07-10 10:00:00,74.55,27.64,38.89,15.5,223.15,59.27,97,0.9747,RUNNING,0,0,10,75.4583,27.9633,-2.74,-1.0,1.6366
M-029,2026-07-10 12:00:00,80.65,29.85,42.15,16.77,219.41,59.27,97,0.964,RUNNING,0,0,12,76.0133,28.1667,6.1,2.21,1.6366
M-029,2026-07-10 14:00:00,75.8,28.09,39.55,15.76,221.92,59.27,97,0.9756,RUNNING,0,0,14,75.9033,28.1283,-4.85,-1.76,1.6366
M-029,2026-07-10 16:00:00,67.53,25.11,35.13,14.04,220.82,59.27,97,0.9639,RUNNING,0,0,16,75.0467,27.8217,-8.27,-2.98,1.6366
M-029,2026-07-10 18:00:00,77.06,28.55,40.23,16.02,224.21,59.27,97,0.9703,RUNNING,0,0,18,75.48,27.98,9.53,3.44,1.6366
M-029,2026-07-11 08:00:00,40.76,15.09,21.29,8.47,221.4,29.64,48,0.9606,IDLE,0,1,8,69.3917,25.7217,-36.3,-13.46,1.6194
M-029,2026-07-11 10:00:00,40.08,14.85,20.93,8.33,221.17,29.64,48,0.9593,IDLE,0,1,10,63.6467,23.59,-0.68,-0.24,1.6194
M-029,2026-07-11 12:00:00,38.97,14.44,20.34,8.1,219.95,29.64,48,0.9723,IDLE,0,1,12,56.7,21.0217,-1.11,-0.41,1.6194
M-029,2026-07-11 14:00:00,39.62,14.68,20.69,8.24,221.55,29.64,48,0.9798,IDLE,0,1,14,50.67,18.7867,0.65,0.24,1.6194
M-029,2026-07-11 16:00:00,37.89,14.05,19.76,7.88,218.15,29.64,48,0.9762,IDLE,0,1,16,45.73,16.9433,-1.73,-0.63,1.6194
M-029,2026-07-11 18:00:00,39.95,14.8,20.86,8.3,222.69,29.64,48,0.9635,IDLE,0,1,18,39.545,14.6517,2.06,0.75,1.6194
M-029,2026-07-12 08:00:00,37.72,14.0,19.66,7.84,220.41,29.65,48,0.9807,IDLE,0,1,8,39.0383,14.47,-2.23,-0.8,1.6189
M-029,2026-07-12 10:00:00,37.67,13.98,19.63,7.83,222.39,29.65,48,0.9652,IDLE,0,1,10,38.6367,14.325,-0.05,-0.02,1.6189
M-029,2026-07-12 12:00:00,39.17,14.52,20.43,8.14,219.6,29.65,48,0.9905,IDLE,0,1,12,38.67,14.3383,1.5,0.54,1.6189
M-029,2026-07-12 14:00:00,37.3,13.85,19.43,7.75,222.12,29.65,48,0.9573,IDLE,0,1,14,38.2833,14.2,-1.87,-0.67,1.6189
M-029,2026-07-12 16:00:00,40.24,14.91,21.0,8.37,222.64,29.65,48,0.9746,IDLE,0,1,16,38.675,14.3433,2.94,1.06,1.6189
M-029,2026-07-12 18:00:00,36.21,13.45,18.85,7.53,224.62,29.65,48,0.9607,IDLE,0,1,18,38.0517,14.1183,-4.03,-1.46,1.6189
M-029,2026-07-13 08:00:00,77.79,28.87,40.55,16.17,220.76,59.32,97,0.9545,RUNNING,0,0,8,44.73,16.5967,41.58,15.42,1.6352
M-029,2026-07-13 10:00:00,72.7,27.02,37.82,15.11,219.06,59.32,97,0.9658,RUNNING,0,0,10,50.5683,18.77,-5.09,-1.85,1.6352
M-029,2026-07-13 12:00:00,80.15,29.72,41.81,16.66,225.57,59.32,97,0.9911,RUNNING,0,0,12,57.3983,21.3033,7.45,2.7,1.6352
M-029,2026-07-13 14:00:00,73.57,27.34,38.29,15.29,221.39,59.32,97,0.9689,RUNNING,0,0,14,63.4433,23.5517,-6.58,-2.38,1.6352
M-029,2026-07-13 16:00:00,68.48,25.5,35.57,14.24,220.31,59.32,97,0.9603,RUNNING,0,0,16,68.15,25.3167,-5.09,-1.84,1.6352
M-029,2026-07-13 18:00:00,71.21,26.48,37.02,14.8,220.81,59.32,97,0.952,RUNNING,0,0,18,73.9833,27.4883,2.73,0.98,1.6352
M-029,2026-07-14 08:00:00,74.78,27.79,38.91,15.55,218.04,59.34,97,0.9599,RUNNING,0,0,8,73.4817,27.3083,3.57,1.31,1.6346
M-029,2026-07-14 10:00:00,68.34,25.46,35.47,14.21,224.09,59.34,97,0.9859,RUNNING,0,0,10,72.755,27.0483,-6.44,-2.33,1.6346
M-029,2026-07-14 12:00:00,72.48,26.96,37.68,15.07,219.65,59.34,97,0.9724,RUNNING,0,0,12,71.4767,26.5883,4.14,1.5,1.6346
M-029,2026-07-14 14:00:00,72.18,26.85,37.52,15.0,218.88,59.34,97,0.9485,RUNNING,0,0,14,71.245,26.5067,-0.3,-0.11,1.6346
M-029,2026-07-14 16:00:00,69.91,26.03,36.3,14.53,224.15,59.34,97,0.9781,RUNNING,0,0,16,71.4833,26.595,-2.27,-0.82,1.6346
M-029,2026-07-14 18:00:00,72.59,27.0,37.74,15.09,222.56,59.34,97,0.9787,RUNNING,0,0,18,71.7133,26.6817,2.68,0.97,1.6346
M-029,2026-07-15 08:00:00,69.78,26.0,36.21,14.51,222.07,59.36,97,0.9478,RUNNING,0,0,8,70.88,26.3833,-2.81,-1.0,1.6341
M-029,2026-07-15 10:00:00,73.7,27.42,38.31,15.32,223.27,59.36,97,0.9795,RUNNING,0,0,10,71.7733,26.71,3.92,1.42,1.6341
M-029,2026-07-15 12:00:00,76.79,28.54,39.96,15.96,216.56,59.36,97,0.9544,RUNNING,0,0,12,72.4917,26.9733,3.09,1.12,1.6341
M-029,2026-07-15 14:00:00,73.56,27.37,38.24,15.29,222.13,59.36,97,0.9673,RUNNING,0,0,14,72.7217,27.06,-3.23,-1.17,1.6341
